ID;ID_EQUIPO;COSTO;FECHA_INGRESO;FECHA_INICIO_OP;PRECIO_DEPRECIACION;AÑOS_USO;VIDA_UTIL;OBSOLESCENCIA_PCT;NIVEL_OBSOLESCENCIA;MTO_CORRECTIVO
BIO_1668;579;145457000;20/03/2024;23/04/2024;122380000;1.7;10;18.8;Vigente;1
BIO_1669;583;126861000;05/11/2023;28/12/2023;96732000;2.0;8;43.7;En uso normal;4
BIO_1670;584;74406000;05/05/2020;08/06/2020;25810000;5.5;8;51.6;Envejeciendo;0
BIO_1671;585;89410000;24/12/2015;29/01/2016;4470000;9.9;8;75.0;Proximo a obsoleto;0
BIO_1672;586;102687000;11/09/2021;02/11/2021;52935000;4.1;8;63.3;Envejeciendo;4
BIO_1673;587;45924000;03/02/2013;14/03/2013;2296000;12.8;8;75.0;Proximo a obsoleto;0
BIO_1674;588;15360000;15/12/2014;24/01/2015;768000;10.9;8;93.8;Proximo a obsoleto;3
BIO_1675;589;86890000;25/04/2015;10/06/2015;4344000;10.5;10;87.5;Proximo a obsoleto;2
BIO_1676;44;617000;02/01/2020;21/02/2020;275000;5.8;10;50.0;Envejeciendo;1
BIO_1677;46;642000;01/07/2017;06/08/2017;134000;8.3;10;75.0;Proximo a obsoleto;2
BIO_1678;46;987000;09/12/2024;18/01/2025;901000;0.9;10;25.6;En uso normal;3
BIO_1679;77;7746000;12/02/2019;18/03/2019;3607000;6.8;12;48.4;En uso normal;1
BIO_1680;79;5828000;27/07/2015;26/08/2015;1062000;10.3;12;89.6;Proximo a obsoleto;4
BIO_1681;81;10529000;13/07/2024;15/08/2024;9420000;1.3;12;14.6;Vigente;1
BIO_1682;401;568000;09/11/2020;26/12/2020;28000;5.0;5;87.5;Proximo a obsoleto;2
BIO_1683;402;410000;05/03/2016;04/05/2016;20000;9.6;5;87.5;Proximo a obsoleto;2
BIO_1684;103;7232000;29/06/2018;03/08/2018;2196000;7.3;10;55.0;Envejeciendo;0
BIO_1685;474;3228000;06/08/2020;22/09/2020;928000;5.2;7;75.0;Proximo a obsoleto;3
BIO_1686;492;388000;02/12/2015;01/01/2016;19000;9.9;5;93.8;Proximo a obsoleto;3
BIO_1687;492;303000;18/02/2014;23/03/2014;15000;11.8;5;93.8;Proximo a obsoleto;3
BIO_1688;504;328000;07/12/2014;19/01/2015;16000;10.9;5;93.8;Proximo a obsoleto;3
BIO_1689;504;560000;01/01/2023;19/02/2023;259000;2.8;5;55.0;Envejeciendo;2
BIO_1690;504;441000;15/06/2020;10/08/2020;22000;5.3;5;81.2;Proximo a obsoleto;1
BIO_1691;493;615000;19/12/2024;20/01/2025;507000;0.9;5;32.5;En uso normal;3
BIO_1692;487;306000;16/12/2015;17/01/2016;15000;9.9;5;93.8;Proximo a obsoleto;3
BIO_1693;498;599000;22/03/2023;30/04/2023;295000;2.7;5;58.8;Envejeciendo;3
BIO_1694;498;339000;14/03/2018;13/05/2018;17000;7.6;5;81.2;Proximo a obsoleto;1
BIO_1695;498;411000;15/10/2018;13/12/2018;21000;7.0;5;87.5;Proximo a obsoleto;2
BIO_1696;498;471000;11/02/2017;04/04/2017;24000;8.7;5;87.5;Proximo a obsoleto;2
BIO_1697;488;456000;03/03/2023;17/04/2023;225000;2.7;5;40.0;En uso normal;0
BIO_1698;488;476000;30/08/2023;02/10/2023;280000;2.2;5;45.0;En uso normal;2
BIO_1699;485;500000;07/05/2023;03/07/2023;270000;2.4;5;42.5;En uso normal;1
BIO_1700;482;343000;26/10/2020;14/12/2020;17000;5.0;5;81.2;Proximo a obsoleto;1
BIO_1701;490;354000;24/04/2015;05/06/2015;18000;10.5;5;75.0;Proximo a obsoleto;0
BIO_1702;506;266000;05/08/2014;29/09/2014;13000;11.2;5;87.5;Proximo a obsoleto;2
BIO_1703;540;266000;05/05/2023;16/06/2023;140000;2.5;5;62.5;Envejeciendo;4
BIO_1704;551;109000;09/05/2018;27/06/2018;5000;7.5;5;81.2;Proximo a obsoleto;1
BIO_1705;555;228000;26/07/2016;09/09/2016;28000;9.2;10;88.1;Proximo a obsoleto;3
BIO_1706;581;93675000;23/08/2020;28/09/2020;46955000;5.2;10;58.1;Envejeciendo;3
